;avatar;name;doctor_title;doctor_educate_title;hospital;department;major;profile
271;https://n4.hdfimg.com/g10/M01/35/F1/vIYBAFjM_bKAHLwyAAkISEKzSVA267_200_200_1.png?4751;刘海鹏;副主任医师;副教授;甘肃省人民医院,兰州市第二人民医院;疼痛科,疼痛科;从事疼痛医疗工作十余年，擅长治疗头痛、腰腿痛、颈腰椎间盘源性神经痛、颈肩综合症、足跟痛、癌痛等各种急慢性疼痛。主要研究方向是神经病理性疼痛的经筋治疗和微创介入治疗及神经毁损治疗，对癌痛的规范化、综合性治疗有成熟的经验。其中经筋治疗各种急慢性疼痛经验丰富;从事疼痛诊疗工作十余年。擅长治疗头痛、腰腿痛、颈腰椎间盘源性神经痛、颈肩综合症、足跟痛、癌痛等各种急慢性疼痛。主要特色：运用经筋疗法治疗疑难性疾病！
272;https://n3.hdfimg.com/g2/M05/D9/F5/yIYBAF6u25WANx5YAAXoOakPA7w127_200_200_1.png?69f0;李在村;主任医师;副教授;首都医科大学附属北京佑安医院;性病艾滋病临床诊疗中心;艾滋病的诊断治疗及恐艾咨询;首都医科大学附属北京佑安医院感染中心性病艾滋病门诊主任医师，首都医科大学传染病学系副教授、硕士研究生导师。
273;https://n1.hdfimg.com/g4/M01/3F/F5/wIYBAFuJSdKADMkHAAVYTY5wKyg843_200_200_1.jpg?7ee2;任彤;主任医师;教授;中国医学科学院北京协和医院,北京家圆医院,北京市垂杨柳医院;妇科,妇科,妇科;子宫肌瘤，卵巢囊肿，宫颈病变，内膜息肉，内膜非典型增生等良性疾病的治疗。宫颈癌，内膜癌，卵巢癌，滋养细胞肿瘤等妇科恶性肿瘤的治疗。;任彤，男，主任医师，协和医院妇产科妇科肿瘤中心工作。擅长宫腔镜治疗内膜息肉，粘膜下肌瘤，宫颈病变，子宫肌瘤卵巢囊肿等良性疾病以后妇科恶性肿瘤的治疗。
274;https://n3.hdfimg.com/g4/M00/42/0E/yoYBAFuKZUqAXUpqAAVGJlESCew877_200_200_1.png?aaad;鲍时华;主任医师;;上海市第一妇婴保健院,上海国际医学中心;生殖免疫科,妇科内分泌;复发性流产、反复胚胎种植失败、反复生化妊娠、不孕不育、抗磷脂综合征等生殖免疫性疾病 /多囊卵巢综合征、月经失调、闭经、卵巢早衰、围绝经期等妇科内分泌疾病的诊治。;鲍时华，女，主任医师，上海交通大学医学院妇产科学博士，上海市第一妇婴保健院生殖免疫科主任。临床和科研方向：生殖内分泌、生殖免疫。2009年获上海交通大学医学院妇产科学博士学位，2010年开设上海市第一妇婴保健院“习惯性流产”专题门诊，2013-2014年于美国Rosalind Franklin University of Medicine and Science访问学习。2015年8月组建“生殖免疫科”，曾分别成功治疗自然流产13次和14次的疑难性复发性流产案例。连续5年成功主办“反复妊娠失败与女性生殖免疫”国家级继续教育项目，并接收全国各地的进修医生，积极推广复发性流产的规范诊治。
275;https://n1.hdfimg.com/g2/M03/71/DC/yIYBAFw8OIyAQbw2AAAWC2_R7lQ743_200_200_1.png?8901;黄玉仙;主任医师;教授;复旦大学附属华山医院,上海市公共卫生临床中心;感染病科,肝病科;感染性疾病的诊治，尤其对慢性乙肝和丙肝抗病毒治疗及管理、原因不明肝病的诊断、自身免疫性肝病的诊断和治疗、脂肪肝的治疗、中枢神经系统感染的诊断和治疗、原因不明发热的诊断具有丰富的临床经验。;黄玉仙，女，主任医师，教授，博士生导师, 复旦大学附属华山医院肝病中心专家组成员，长期从事感染性疾病的诊断、治疗、教学及研究工作。曾在美国Rochester 大学微生物免疫系从事博士后工作1年半。参与大学本科传染病教材及多部专著部分章节的编写，如实用内科学、现代传染病学，现代病毒学等。
276;https://n1.hdfimg.com/g2/M03/71/DC/yIYBAFw8OIyAQbw2AAAWC2_R7lQ743_200_200_1.png?8901;冯丹;副主任医师;讲师;武汉市中西医结合医院;疼痛科;颈椎病、腰椎间盘突出症及其他脊柱相关性疼痛；晚期癌性痛；神经病理学性疼痛，如三叉神经痛、带状疱疹后神经痛、肋间神经痛等;冯丹，男，华中科技大学同济医学院临床医学博士，武汉市第一医院疼痛科主任，副主任医师，从事临床疼痛工作十余年。擅长腰椎间盘突出症、颈椎病、带状疱疹神经痛、三叉神经痛、晚期癌性痛等疾病的微创介入治疗，在湖北省率先开展椎间孔镜下腰椎间盘髓核摘除术、脊髓电刺激治疗带状疱疹后神经痛、鞘内泵植入术治疗晚期癌痛等特色微创介入技术，熟悉各类疑难顽固性疼痛的诊治。
277;https://n2.hdfimg.com/g8/M00/54/74/toYBAFhnzjaAZwvLAABf13BC5Q4141_200_200_1.png?d986;邱立新;主治医师;;复旦大学附属肿瘤医院;肿瘤内科;从事胃癌、肠癌、食管癌、肺癌、间皮瘤、胆囊癌、胰腺癌、宫颈癌、卵巢癌、头颈部肿瘤、乳腺癌、肝癌的精准治疗研究，擅长靶向治疗、免疫治疗、化疗等综合性治疗、规范化治疗和个体化治疗。;复旦大学肿瘤学博士，擅长肿瘤科普。从医十余年，从事胃癌、肠癌、食管癌、肺癌、间皮瘤、胆囊癌、胰腺癌、宫颈癌、卵巢癌、头颈部肿瘤、乳腺癌、肝癌的精准治疗研究，擅长靶向治疗、免疫治疗、化疗等综合性治疗、规范化治疗和个体化治疗。热爱肿瘤学专业和科研工作，在International Journal of Cancer、European Journal of Cancer等发表SCI论文65篇，累计影响因子约300 分，其中第一或并列第一作者SCI论文40篇，累计影响 影子约180分。
278;https://n3.hdfimg.com/g1/M00/16/D2/ooYBAFJG-F6AKQN2AAaUP5NMS08009_200_200_1.jpg?6521;潘家骅;副主任医师;教授;上海交通大学医学院附属仁济医院（东院）,宁波市杭州湾医院;泌尿科,泌尿外科;前列腺癌及其他泌尿系肿瘤的早期诊断和微创治疗，包括达芬奇机器人辅助手术、腹腔镜手术、前列腺靶向精准穿刺等前沿微创技术；在国内率先开展新辅助化疗联合根治性前列腺切除+盆腔扩大淋巴清扫术治疗高危局部进展期及寡转移前列腺癌，为局部进展期及晚期前列腺癌患者提供临床治愈的机会；在高难度机器人手术方面积累了丰富经验，开展上海交通大学医学院附属仁济医院首台保留尿控与勃起功能的经后入路前列腺癌根治术（Bocciadi技术)、仁济医院首台经会阴前列腺癌根治术（Belt术式）、仁济医院首台保留最大结构的单孔前列腺癌根治术(Veil of Aphrodite技术)，为患者提供更好的术后尿控与勃起功能。;潘家骅，男，副主任医师，医学博士,上海交通大学医学院附属仁济医院泌尿科行政副主任。中-加渥太华联合医学院泌尿外科学兼职教授。师从我国著名泌尿外科专家黄翼然教授。 毕业后在海外接受系统训练，2005.10-2006.10赴法国Louis-Pasteur大学附属国立医院泌尿外科担任外籍住院医师，2009.5赴美国芝加哥参加首届CUA-AUA泌尿外科住院医师培训。2010年参加第三届中国青年泌尿外科医师培训项目（CUEP）。2012.8赴中国台湾参加IRCAD/AITS泌尿外科高级腹腔镜课程培训。2013.9-2013.12赴美国Mayo Medical Center担任访问学者。2015.8赴加拿大McMaster大学访学。 以早期前列腺肿瘤的外科治疗及晚期前列腺癌的综合治疗为临床主攻方向，擅长泌尿外科达芬奇机器人手术、腹腔镜手术、前列腺靶向精准穿刺等前沿微创技术；在国内率先开展新辅助化疗联合根治性前列腺切除+盆腔扩大淋巴清扫术治疗高危局部进展期及寡转移前列腺癌，为局部进展期及晚期前列腺癌患者提供临床治愈的机会；在高难度机器人手术方面积累了丰富经验，开展上海交通大学医学院附属仁济医院首台保留尿控与勃起功能的经后入路前列腺癌根治术（Bocciadi技术）、仁济医院首台经会阴前列腺癌根治术（Belt术式）、仁济医院首台保留最大结构的单孔前列腺癌根治术（Veil of aphrodite技术），为患者提供更好的术后尿控与勃起功能。
279;https://n3.hdfimg.com/g5/M06/47/01/0IYBAF_oEAKAfTIHAAJ1-S1nVLs151_200_200_1.jpg?2adf;张翔;副主任医师;;浙江省肿瘤医院;妇瘤科;妇科恶性肿瘤（宫颈癌、宫颈/阴道癌前病变、子宫内膜癌、卵巢癌、阴道癌、外阴癌）预防、诊断、综合治疗。专注于精准放疗以及放疗与系统治疗（化疗、靶向治疗、免疫治疗）的结合。;浙江省肿瘤医院妇瘤放疗科病区主任
280;https://n2.hdfimg.com/g8/M03/8A/86/t4YBAGBfhxqAQsL-AAioscY08GQ466_200_200_1.png?f048;王鑫;副主任医师;;中国医学科学院肿瘤医院;放射治疗科;擅长食管癌，肺癌，胸腺肿瘤，纵膈肿瘤的化放疗，免疫治疗，靶向治疗的综合治疗，放化疗副反应处理，肿瘤营养支持治疗等。;中国医学科学院肿瘤医院放疗科，副主任医师，医学博士，硕士生导师。自2002年开始从事肿瘤放疗临床工作至今。国家癌症中心食管癌质控委员，中国临床肿瘤学会CSCO食管癌及恶性肿瘤营养治疗指南编委。擅长食管癌，肺癌，胸腺肿瘤，纵膈肿瘤的化放疗，免疫治疗，靶向治疗的综合治疗，肿瘤姑息与营养支持治疗。熟练应用调强放疗（IMRT）、容积弧形调强放疗（VMAT），螺旋断层放疗（TOMO），立体定向放疗（SBRT）等。多次在中国肿瘤学年会、美国放射肿瘤学年会、世界胃癌大会等国际国内大会发言并获奖。
281;https://n1.hdfimg.com/g10/M07/44/EF/voYBAFqXt0qANgE6AA4IBZ_0hjA250_200_200_1.png?0e13;徐庆;副主任医师;副教授;中国人民解放军总医院第一医学中心;营养科;孕产妇营养(含妊娠期糖尿病等)，肿瘤患者、慢病（糖尿病、高血脂、痛风）患者、体重异常（消瘦、肥胖）患者的营养管理;北京301医院营养科副主任，副主任医师。 中国优生科学协会理事，中国营养学会首批免试注册营养师。 本科毕业于第三军医大学，博士毕业于军事医学科学院。从事临床营养工作近20年，对围手术期、肿瘤放化疗、老年病、慢性代谢性疾病、孕妇及儿童等临床营养治疗具有丰富的理论和实践经验。
282;https://n4.hdfimg.com/g10/M05/CE/0A/vIYBAFouELCAXEvuAAQcQ-RyJ2w372_200_200_1.jpg?83bc;张好好;副主任医师;副教授;郑州大学第一附属医院;内分泌与代谢病科;擅长运用新理论和综合技术诊治肥胖症（青少年肥胖、产后肥胖、中老年肥胖、药物继发肥胖、糖尿病合并肥胖、高血压合并肥胖及肥胖者备孕指导等），根据评估患者肥胖的具体原因及并发症制定个体化减重方案，例如营养、药物、介入手术或微创手术；特别擅长糖尿病足、糖尿病急慢性并发症和伴发症（糖尿病并周围血管病变、肾病、神经病变、视网膜病变及糖尿病合并高血压、冠心病、脑梗等）、甲状腺肿瘤及其他甲状腺相关疾病、垂体病变（腺垂体功能不全、尿崩症、泌乳素瘤、生长激素瘤等）、低血糖症与胰岛细胞瘤、肾上腺疾病（库欣综合症、原发性醛固酮增多症、嗜铬细胞瘤、肾上腺皮质功能不全）、原发性及继发性高血压、多囊卵巢综合征合并不孕不育、妊娠糖尿病、睡眠障碍引发的内分泌紊乱、更年期综合征、生长迟缓（矮小症）、性腺发育不良、高尿酸血症及痛风、高脂血症、甲状旁腺疾病及骨质疏松症等多种内分泌系统疾病。对内分泌疑难杂症和罕见病有较强认识能力。;张好好，女，副主任医师，医学博士，毕业于华中科技大学同济医学院附属协和医院，硕士生导师，农工党员。近年来一直从事临床及科研工作，2015年赴上海交通大学附属瑞金医院内分泌及代谢病诊疗中心学习1年，期间在上海瑞金医院内分泌科远洋糖尿病足中心学习3月。擅长运用新理论和综合技术诊治肥胖症（青少年肥胖、产后肥胖、中老年肥胖、药物继发肥胖、糖尿病合并肥胖、高血压合并肥胖及肥胖者备孕指导等），根据评估患者肥胖的具体原因及并发症制定个体化减重方案，例如营养、药物、介入手术或微创手术；特别擅长糖尿病足、糖尿病急慢性并发症和伴发症（糖尿病并周围血管病变、肾病、神经病变、视网膜病变及糖尿病合并高血压、冠心病、脑梗等）、甲状腺肿瘤及其他甲状腺相关疾病、垂体病变（腺垂体功能不全、尿崩症、泌乳素瘤、生长激素瘤等）、低血糖症与胰岛细胞瘤、肾上腺疾病（库欣综合症、原发性醛固酮增多症、嗜铬细胞瘤、肾上腺皮质功能不全）、原发性及继发性高血压、多囊卵巢综合征合并不孕不育、妊娠糖尿病、睡眠障碍引发的内分泌紊乱、更年期综合征、生长迟缓（矮小症）、性腺发育不良、高尿酸血症及痛风、高脂血症、甲状旁腺疾病及骨质疏松症等多种内分泌系统疾病。对内分泌疑难杂症和罕见病有较强认识能力。
283;https://n2.hdfimg.com/g7/M03/68/DE/zYYBAF8pHeqACJHtAAPLfsjrReY361_200_200_1.jpg?8e99;苏薇洁;副主任医师;;上海交通大学医学院附属第九人民医院,上海国际医学中心,上海交通大学医学院附属第九人民医院黄浦分院;整复外科,整形科,整形科;双眼皮，眼整形，玻尿酸微整形（太阳穴、隆下巴、苹果肌、泪沟、丰唇、法令纹），微整形肉毒素（瘦脸、除皱、瘦腿、瘦肩），乳房整形（隆胸、巨乳缩小、乳房悬吊、乳头乳晕），鼻唇整形，疤痕整形，去痣，面部年轻化等。追求以最小创伤、最小代价达到理想的整形效果。不接诊眼鼻修复;苏薇洁，上海九院整形外科副主任医师、医学博士、美国马里兰大学博士后，十四年专业整形美容工作经验。苏轼三十一氏孙，上海文史馆馆员“上海第一老人”苏局仙曾孙。曾于2006-2007年（University of Nebraska Medical Center USA），2012-2013年两次赴美深造（University of Maryland Medical Center， VA Medical Center Baltimore USA），师从换脸大师Prof E. Rodriguez、钱云良教授、章一新教授。
284;https://n4.hdfimg.com/g9/M02/A4/14/u4YBAFwktmWAa5EtAAOLwZEVUwc410_200_200_1.png?b92b;杨明忠;副主任医师;;宁波市妇女儿童医院;医疗美容;各类瘢痕的综合治疗。微创美容整形缝合。尤善于不用住院不用全麻下切除婴幼儿各类体表肿块(各种痣和副耳门诊局麻下切除)。婴幼儿血管瘤的综合治疗。微创小切口腋臭手术治疗，面部年轻化抗衰老方案设计。各类烧伤烫伤的急救处理，各类复杂创面及慢性难愈性创面的个性化治疗。;杨明忠，男，硕士研究生，从事外科工作20余年。苏州大学附属第一医院烧伤整形外科毕业。宁波市妇女儿童医院整形美容科负责人，浙江省医疗美容外科主诊医师。
285;https://n1.hdfimg.com/g2/M01/27/F5/pYYBAFWRot6AO8UvAAY7IeO5tC4341_200_200_1.jpg?38e1;杨顶权;主任医师;教授;中日友好医院,中日友好医院,杨顶权医生个人工作室（北京市 朝阳区）;皮肤科,毛发医学中心,皮肤科;主要从事毛发疾病、头皮健康管理、面部年轻化、皮肤外科和医学美容，擅长各型斑秃、男性雄秃、女性脱发、瘢痕性脱发、瘢痕疙瘩、脂溢性皮炎、痤疮、银屑病、角化性湿疹中西医治疗，以及瘢痕疙瘩、皮肤肿瘤和腋臭等皮肤美容手术。;杨顶权，男，教授，主任医师，美容主诊医师，硕士生导师。个人简介：中日友好医院毛发医学中心主任、中日友好医院毛发医联体负责人、皮肤病与性病科副主任、皮肤健康研究所副所长，主要从毛发疾病、头皮健康管理、面部年轻化、皮肤外科和中医美容，擅长各型斑秃、男性雄秃、女性脱发、瘢痕性脱发、瘢痕疙瘩、痤疮、慢性湿疹及皮肤肿瘤等损容性皮肤病的临床及科研工作，年均毛发疾病患者2万余人次，瘢痕疙瘩患者2000人次，先后接受中央电视台《健康之路》《生活圈》、北京卫视《养生堂》《我是大医生》、陕西卫视《百姓健康》、黑龙江卫视《生活调查》、湖北卫视《新本草纲目》和河北卫视《家政女皇》等电视健康教育栏目的专访。技术专长：中西医结合治疗皮肤病、性病、皮肤外科疾病、损容性疾病。擅长治疗各型斑秃、女性脱发、男性雄秃、瘢痕性脱发、痤疮、黄褐斑等美容性皮肤病。擅长治疗银屑病、湿疹、脂溢性皮炎、结节性痒疹、皮肤瘙痒症等疑难性皮肤病。擅长皮肤外科治疗色素痣、瘢痕疙瘩、腋臭、脂溢性角化病、表皮囊肿、基底细胞癌等肿瘤性皮肤病。擅长治疗梅毒、淋病、非淋病性尿道炎、尖锐湿疣等性传播疾病。教学工作：北京中医药大学中医皮肤病学系副主任，硕士生导师（中医外科皮肤病与性病方向）。首都医科大学中西医结合学系委员。
286;https://n4.hdfimg.com/g5/M00/1B/3A/r4YBAFTS-WWAafklABQXRhXDYkc648_200_200_1.jpg?3281;卜璋于;副主任医师;副教授;杭州市第一人民医院,杭州市第一人民医院,卜璋于医生个人工作室（杭州市 江干区）;皮肤性病科,儿童皮肤科,皮肤科;各种性传播疾病的诊治，尤其对各种高危、低危HPV感染引起的宫颈病变（微创免锥切）、尖锐湿疣（外阴、宫颈、尿道、肛周、肛内、口腔等部位）和梅毒的中西医结合系统性治疗；儿童皮肤病，尤其是婴幼儿湿疹、特应性皮炎和儿童性病的诊治；各种变态反应性（过敏性）皮肤病和痤疮（青春痘）的诊治；各种激光/注射/微创美容；创伤、炎症后皮肤综合护理和修复。;博士研究生 副主任医师 硕士生导师 美容主诊医师科室副主任 教学主任儿童皮肤科 婴幼儿湿疹专病诊疗中心创始人之一主持省部级、省中管局、市厅级课题多项，主要方向为尖锐湿疣（HPV感染）、儿童皮肤病的基础和临床研究先后多次在中华医学会皮肤性病学全国年会、浙江省皮肤性病科年会和浙江省皮肤性病科疑难病例讨论会发表主题演讲
287;https://n1.hdfimg.com/g1/M03/23/D1/x4YBAFxPQBWAfaPVACII6Fcqyx0969_200_200_1.jpg?f64b;魏征;副主任医师;;复旦大学附属中山医院;血液科;1、淋巴瘤，特别是边缘区淋巴瘤、慢性淋巴细胞白血病的诊治；2、浆细胞肿瘤，特别是原发性轻链淀粉样变性的诊治；3、对Castleman病，Langerhans组织细胞增多症等其他血液罕见病也有较多经验;医学博士，副主任医师，硕士研究生导师。长期负责内外科会诊及淋巴肿瘤的多学科会诊，负责高级内科教材《实用内科学》的相关章节纂写。擅长淋巴肿瘤（尤其是边缘区淋巴瘤及慢性淋巴细胞白血病、淀粉样变性，Castleman病，Langerhans组织细胞增多症）的诊断治疗，包括免疫靶向治疗，造血干细胞移植及CAR-T细胞治疗。
288;https://n2.hdfimg.com/g2/M03/79/C4/yIYBAFyTThCAGWJ2AAb-iyfzMOI040_200_200_1.png?652d;李涛;副主任医师;;山东省立医院;脊柱外科;诊治脊柱外科相关各类疾病，包括颈椎病、腰椎间盘突出症、腰椎滑脱症、胸椎管狭窄症、脊柱骨折、脊柱侧凸及脊柱后凸等各类脊柱畸形。;李涛，男，山东省立医院脊柱外科副主任医师，医学博士，硕士研究生导师，擅长诊治脊柱外科相关各类疾病。本科毕业于山东大学医学院，硕士师从北京解放军总医院（301医院）脊柱外科主任张永刚教授（已故），博士师从广州南方医院脊柱外科主任陈建庭教授。在颈腰椎相关退行性疾病、脊柱骨折、脊柱感染、脊柱畸形（青少年特发性脊柱侧凸、退变性脊柱侧凸、强直性脊柱炎后凸）的诊断与治疗方面具有丰富的理论和临床经验，熟练掌握各类颈椎、胸椎、腰椎疾病的手术治疗。
289;https://n4.hdfimg.com/g7/M06/39/26/zYYBAGEZhkOAO8kOAARpsKk6ZRM849_200_200_1.png?334c;张宏伟;主任医师;副教授;首都医科大学附属北京佑安医院;性病艾滋病临床诊疗中心;艾滋病，暴露前和暴露后预防，梅毒及暴露后梅毒预防，尖锐湿疣及HPV感染，急性和慢性淋病及非淋，疱疹，龟头炎，尿道炎，细菌性阴道炎，滴虫病，艾滋病合并乙肝和丙肝的抗病毒治疗，恐艾，性病心理咨询。;张宏伟，男，博士，主任医师，副教授。英国牛津大学留学三年，长期从事感染性疾病的临床工作，擅长艾滋病、性病、病毒性肝炎及一般感染性疾病的诊断和治疗。2012年获得北京市“十百千”人才“百”层次人才。2014年底赴非洲参与抗击埃博拉活动，除留学英国以外，还先后赴西班牙、法国、美国等地参加学术交流活动。
290;https://n1.hdfimg.com/g2/M03/71/DC/yIYBAFw8OIyAQbw2AAAWC2_R7lQ743_200_200_1.png?8901;潘树义;主任医师;教授;中国人民解放军总医院第六医学中心;高压氧科;采用高压氧综合治疗各类重症神经损伤疾病，特别是突发性耳聋、耳鸣。另外，神经损伤疾病包括：急性一氧化碳中毒及迟发性脑病、有害气体中毒、缺血缺氧性脑病、心肺复苏（植物状态）颅脑损伤,脊髓损伤,脑出血、脑血栓、蛛网膜下腔出血术后、脑炎后遗症、放射性脑病、老年脑白质疏松症，以及气体缺血缺氧疾病包括：糖尿病足、器官和组织移植术后、股骨头坏死、难治性不愈伤口等。另外，高压氧还治疗放射性肠炎、膀胱炎、厌氧菌感染，潜水减压病、气栓症。;潘树义，男，主任医师，教授，医学博士。毕业于解放军第一军医大学，从事本专业研究20余年。由于本人工作繁忙原因，一般不接患者的电话，如果找我可以在这里告诉我。专业特长：经过总结多年的基础研究与临床工作经验，并结合神经病学最新发展理论，形成了“高压氧疗法结合其他方法”的一整套神经保护治疗方法，效果明显优于国内外传统治疗方法。在治疗颅脑损伤、脊柱损伤、脑血管意外、各种原因缺血缺氧性脑病、神经脱髓鞘疾病、周围神经损伤等方面有独到效果。另外，在高压氧治疗其他系统疑难疾病方面也有一定建树。我们拥有北京及内陆地区唯一的潜水加压舱，可治疗潜水减压病、气栓症等。
291;https://n2.hdfimg.com/g2/M02/AF/1E/yIYBAF1Y_Q-AYnkaAAMPbvOnm4A559_200_200_1.jpg?049b;徐文光;医师;;南京市口腔医院;口腔颌面外科;各类复杂牙、阻生牙及埋伏智齿的微创拔除等齿槽外科手术。;徐文光，男，毕业于南京大学医学院，口腔医学专业，获口腔临床医学硕士学位，专业方向口腔颌面外科。目前就职于南京大学医学院附属口腔医院口腔颌面外科。从事口腔颌面部疾病的诊断与治疗，擅长各类复杂牙、阻生牙及埋伏多生牙的拔除等齿槽外科手术。
292;https://n3.hdfimg.com/g7/M02/6A/1A/zYYBAF9q5sGAfBupAAQJ8LvCOXI982_200_200_1.png?1e3d;吴李娜;主治医师;;上海交通大学医学院附属仁济医院（东院）;全科医学科;擅长慢性疾病(冠心病、糖尿病、骨质疏松、高血压、高血脂、高尿酸等)诊治及综合管理，体检报告咨询及随访建议，老年疾病综合评估及肥胖饮食运动指导。;吴李娜，女，主治医师，2005年毕业于上海交通大学医学院，医学硕士，具有丰富的临床经验，擅长慢性疾病(冠心病、糖尿病、骨质疏松、高血压、高血脂、高尿酸等)诊治及综合管理，体检报告咨询及随访建议，老年疾病综合评估及肥胖饮食指导。
293;https://n1.hdfimg.com/g2/M03/71/DC/yIYBAFw8OIyAQbw2AAAWC2_R7lQ743_200_200_1.png?8901;曹君;副主任医师;;复旦大学附属肿瘤医院;肿瘤内科;乳腺肿瘤;曹君，女，副主任医师。擅长乳腺癌化疗、内分泌治疗、靶向治疗等综合治疗。
294;https://n1.hdfimg.com/g8/M02/9B/07/toYBAF423eaAbg3sAAR1XACKPTU732_200_200_1.jpg?ffc5;陈东阳;主任医师;;南京鼓楼医院;关节外科与运动医学科;髋、膝、肩 3关节疾病；DAA 微创全髋关节置换术；膝关节置换；股骨头坏死、严重骨性关节炎、类风湿性关节炎、强直性脊柱炎手术治疗；专业运动员运动损伤；韧带损伤、半月板损伤、髌骨脱位；肩关节脱位、肩袖损伤、肩周炎；关节镜微创手术;陈东阳，男，主任医师，硕士。
295;https://n2.hdfimg.com/g3/M04/E2/13/yYYBAF6qdY6AYYoTAAVVefb5Nmk718_200_200_1.png?6c43;董欣竞;副主任医师;;重庆医科大学附属儿童医院;小儿外科;婴幼儿血管瘤、血管畸形、淋巴管畸形的诊治;董欣竞，男，副主任医师。1987年毕业于重庆医科大学儿科系，1990年获医学硕士学位。从事血管瘤诊治二十多年，对小儿血管瘤具有较深造诣，婴幼儿血管瘤、血管畸形、淋巴管畸形及多种血管瘤综合症具有丰富的诊治经验，潜心研究，疗效显著。
296;https://n3.hdfimg.com/g2/M00/01/39/pIYBAFIlv2GAMKvQABB5VPDy3Os001_200_200_1.jpg?f801;刘文欣;主任医师;;天津医科大学肿瘤医院;妇科肿瘤科;宫颈癌、子宫内膜癌、卵巢癌、输卵管癌、外阴阴道癌、尿道癌等各种妇科良恶性肿瘤的诊断、手术与个体化综合治疗;刘文欣，女，主任医师，肿瘤学博士。 擅长卵巢癌、宫颈癌、子宫内膜癌、外阴阴道肿瘤、腹膜后肿瘤等各种疑难手术、肿瘤细胞减灭术和系统性淋巴结清扫术，擅长妇科机器人及腹腔镜微创手术，阴道镜及宫腔镜操作技术。在规范化治疗的基础上，对妇科肿瘤的个体化治疗及综合治疗有丰富的临床经验。对于疑难重症妇科肿瘤患者，根据病人的自身情况选择施行微创手术、规范手术、肿瘤细胞减灭术等，结合妇科肿瘤的分子诊断及预后监测，联合术后放疗化疗、靶向药物治疗、介入治疗、免疫生物治疗等，最大程度地提高了妇科肿瘤患者的治愈率和生存率。
297;https://n3.hdfimg.com/g9/M00/0E/7C/u4YBAFeM-fuAG1f9AAJ8pXtT7DE874_200_200_1.jpg?d30c;林华;副主任医师;副教授;首都医科大学宣武医院;神经内科;癫痫、痴呆、头痛头晕、小脑共济失调、失眠、脑血管病;林华，医学博士，博士后，副主任医师。在第四军医大学西京医院和北京协和医院进行博士和博士后工作时，师从于我国著名的神经科知名专家黄远桂教授和吴立文教授，受益匪浅，并长期在宣武医院神经内科病房、门诊、急诊临床一线工作，对神经科常见病及疑难病有独到见解，尤其是癫痫和脑血管病方面，临床经验较丰富。熟练掌握各种癫痫诊断、鉴别诊断、抗癫痫药物合理治疗、癫痫手术适应症评估、最新治疗方法——神经调控治疗难治性癫痫，结合每个患者实际情况制定合理的个体化治疗方案，指导患者及家属正确认识自身疾病的严重程度及预后转归情况。
